index_x_coor,index_y_coor,index_z_coor,palm_x_coor,palm_y_coor,palm_z_coor,index_x_velocity,index_y_velocity,index_z_velocity,palm_velocity_x,palm_velocity_y,palm_velocity_z
1.1494293212890625,275.1940612792969,-18.800390243530273,10.75168228149414,224.1151580810547,95.6892318725586,77.20374877884751,99.12591937929392,-2.306897895905422,112.2940673828125,93.49664306640625,1.83463716506958
2.9065513610839844,275.7705383300781,-19.132644653320312,12.425210952758789,224.95680236816406,96.3458023071289,78.483432694964,25.748864786000922,-14.840441368207394,105.302490234375,37.02504348754883,29.302656173706055
3.857868194580078,273.1434326171875,-19.48382568359375,13.309806823730469,223.985595703125,97.61441802978516,42.740230569877895,-118.0291359795956,-15.777664892666508,74.51411437988281,-46.2008171081543,61.30937957763672
4.438589096069336,268.9366760253906,-20.908241271972656,13.845382690429688,220.5964813232422,99.85115051269531,26.006181000593642,-188.3894192049047,-63.78900693336618,57.34864044189453,-158.89881896972656,105.66275024414062
5.521692276000977,259.6656799316406,-22.898120880126953,14.723966598510742,215.2330322265625,103.16638946533203,49.026445797862834,-419.64975812472403,-90.07149693679821,71.20877075195312,-237.8939971923828,147.82846069335938
8.01451301574707,250.66004943847656,-25.268266677856445,16.38434600830078,209.79592895507812,106.90093994140625,108.95513479199144,-393.61421726999106,-103.59331128422491,91.48995971679688,-193.90220642089844,133.984619140625
11.633460998535156,245.82833862304688,-26.32274627685547,18.290252685546875,206.44203186035156,109.17798614501953,163.28291180737142,-218.00142326077912,-47.57694782708131,140.35829162597656,-190.07501220703125,129.84495544433594
17.710739135742188,242.5157928466797,-28.162981033325195,21.830703735351562,204.86334228515625,111.5124282836914,282.0795363446523,-153.7532684241305,-85.41530519925436,188.26719665527344,-69.33348846435547,103.52886199951172
24.209699630737305,242.79122924804688,-29.413516998291016,26.22338104248047,205.18048095703125,112.6248550415039,286.5643326563295,12.145057445392013,-55.140972858527675,201.15274047851562,12.457951545715332,43.40898895263672
28.870529174804688,245.07533264160156,-30.321409225463867,29.60947036743164,207.08859252929688,112.78937530517578,210.74362232412386,103.27780030772556,-41.05116800031101,229.9133758544922,111.67478942871094,10.228078842163086
34.61459732055664,250.83616638183594,-30.966655731201172,33.52804183959961,212.0153350830078,111.52165985107422,258.2519400375313,259.00571718486026,-29.01012969916337,195.29421997070312,205.3188018798828,-52.142208099365234
38.094730377197266,258.3347473144531,-30.23883628845215,35.98729705810547,217.24046325683594,110.23564910888672,156.44406439631712,337.08724902482936,32.71801104071346,149.68479919433594,249.88339233398438,-60.81587600708008
40.35287094116211,268.799560546875,-29.844852447509766,37.57306671142578,224.05101013183594,108.30905151367188,100.29939831001684,464.81361142359674,17.499505044543184,99.07066345214844,287.46588134765625,-80.62451171875
40.155452728271484,274.8851623535156,-28.585941314697266,37.64767837524414,228.53720092773438,107.00505065917969,-8.949869401403703,275.8881290681893,57.07219238625839,36.24776840209961,243.82313537597656,-70.1741714477539
35.203346252441406,282.55133056640625,-27.88779640197754,35.70068359375,233.3643341064453,105.1514892578125,-228.0862102915853,353.09161135170143,32.15545306907006,-46.04887008666992,194.25216674804688,-73.86949157714844
27.720989227294922,284.9661560058594,-26.953216552734375,31.63035011291504,235.6034393310547,103.92169952392578,-335.11094466266513,108.15234176756348,41.85685541200655,-143.48312377929688,96.90113830566406,-52.45735549926758
18.19906997680664,285.1250915527344,-25.590688705444336,26.051498413085938,235.6594696044922,102.90170288085938,-417.7338883195189,6.972624136134982,59.775139929159195,-175.3417205810547,2.3441123962402344,-37.32273864746094
8.822938919067383,281.32415771484375,-24.00547218322754,20.305381774902344,233.2735595703125,102.34037017822266,-423.3419886811753,-171.6160834217444,71.57416111964267,-252.51785278320312,-117.96018981933594,-27.192033767700195
2.8612518310546875,276.2520751953125,-23.70033836364746,16.41903305053711,229.60659790039062,102.7856216430664,-266.0873395656017,-226.38171439641155,13.619005000582547,-167.71795654296875,-188.36915588378906,23.525728225708008
5.470424652099609,250.90711975097656,-27.87644386291504,16.098670959472656,215.45220947265625,111.38297271728516,121.90054743103974,-1184.116252614709,-195.10763809298805,196.64840698242188,-123.65359497070312,174.04563903808594
12.647716522216797,249.43246459960938,-30.285924911499023,20.044677734375,213.8226776123047,113.83612823486328,356.9529233056819,-73.33998347481247,-119.83228765192325,330.9106750488281,-123.09870147705078,186.32565307617188
21.267009735107422,248.99530029296875,-33.438602447509766,24.917573928833008,212.79232788085938,116.35909271240234,444.0467883570818,-22.5217313709436,-162.4189246163951,320.5000305175781,-60.70046615600586,149.89181518554688
36.29854202270508,252.6175079345703,-36.74855422973633,33.035465240478516,213.06781005859375,118.51988220214844,786.6571661749331,189.56388105492806,-173.2223461563117,368.2442321777344,11.663310050964355,90.06973266601562
47.03022003173828,255.90463256835938,-40.7281494140625,39.593353271484375,213.5643310546875,121.1636962890625,546.4070800843183,167.3650822835043,-202.62245873897336,294.7962951660156,20.14212417602539,106.48910522460938
50.53630447387695,258.02520751953125,-44.091331481933594,41.97411346435547,213.04966735839844,123.36185455322266,175.43873096937023,106.1101021663053,-168.28812989065773,137.830322265625,-22.576017379760742,98.15293884277344
47.6445426940918,257.71453857421875,-45.194095611572266,40.31419372558594,211.8302459716797,124.3762435913086,-146.8296941536828,-15.77426831703633,-55.99303546038573,-53.06708908081055,-62.377593994140625,52.7274284362793
39.200809478759766,256.0615539550781,-45.377357482910156,35.43817138671875,209.8052978515625,123.84796142578125,-421.77894296630984,-82.56941421772353,-9.154244503908558,-190.12754821777344,-92.07012176513672,-23.465288162231445
22.56443214416504,250.15711975097656,-43.76820755004883,24.925323486328125,205.82272338867188,122.46125793457031,-835.9148790967156,-296.67543026886415,80.85368253695196,-503.6258544921875,-202.72567749023438,-70.05661010742188
2.262706756591797,241.8045654296875,-41.318115234375,10.33509635925293,198.8159637451172,120.8801498413086,-979.8129663459767,-403.11554165330017,118.2476944108057,-583.9442749023438,-295.63446044921875,-66.14778137207031
-13.780181884765625,235.38917541503906,-40.225887298583984,-2.2698822021484375,192.9978790283203,120.59879302978516,-746.9954111953557,-298.71596126502845,50.85675493077724,-597.453857421875,-290.3687438964844,-13.432576179504395
-30.05683135986328,227.79542541503906,-39.68452453613281,-14.036853790283203,187.34927368164062,120.73033905029297,-747.2294329490687,-348.6143456697464,24.852915252922685,-566.4176635742188,-287.09881591796875,7.313981533050537
-51.92879867553711,215.791748046875,-41.88214111328125,-30.21249771118164,177.730712890625,123.1624526977539,-1006.9760505254089,-552.6441884957021,-101.17733030079398,-653.2987670898438,-407.3590087890625,103.69046020507812
-67.99667358398438,206.78219604492188,-43.36925506591797,-40.12685775756836,171.4753875732422,123.69012451171875,-772.5311349095282,-433.172368639498,-71.49930131496512,-562.1886596679688,-374.7593078613281,32.2568244934082
-84.293212890625,196.62680053710938,-45.431983947753906,-53.369876861572266,163.49327087402344,125.63529968261719,-785.2786708914209,-489.3563803145662,-99.39637884206604,-566.492919921875,-360.5972900390625,88.5596923828125
-94.79548645019531,189.7317657470703,-47.54730224609375,-60.305049896240234,158.33148193359375,126.29815673828125,-500.545247081609,-328.6218810660648,-100.81745769552072,-289.91961669921875,-239.48878479003906,31.40924072265625
-108.46043395996094,180.8559112548828,-51.19866180419922,-71.40119934082031,150.6601104736328,129.44102478027344,-629.076855458552,-408.6071043787524,-168.09327568364097,-355.82098388671875,-267.9979553222656,110.52403259277344
-113.62477111816406,172.23959350585938,-55.829166412353516,-75.37931823730469,145.3534698486328,132.41549682617188,-223.07401478174143,-372.18263138702605,-200.0150690714654,-90.29336547851562,-163.137939453125,92.2088851928711
-112.9578857421875,168.82518005371094,-58.50977325439453,-74.55825805664062,143.00001525878906,135.01031494140625,27.85860082221916,-142.63437890826026,-111.98019729308726,58.883583068847656,-76.23342895507812,84.95975494384766
-107.90467834472656,167.5896453857422,-59.756858825683594,-69.63125610351562,140.9463348388672,136.23052978515625,212.57071860559518,-51.97461168211885,-52.46051768719917,298.205322265625,-110.61849975585938,66.50049591064453
-99.96353149414062,168.30239868164062,-59.56121826171875,-63.53751754760742,140.52163696289062,136.7982177734375,326.0239681326784,29.26210309425369,8.032027891138569,276.6504821777344,-16.777305603027344,23.394668579101562
-81.82878112792969,171.51834106445312,-60.30735397338867,-52.518375396728516,142.4336395263672,138.47720336914062,752.9895711549907,133.53208766551688,-30.980983923582244,553.6408081054688,90.738037109375,80.07471466064453
-59.8825798034668,174.6978759765625,-59.95671844482422,-36.69411849975586,145.42247009277344,142.07632446289062,889.038067274596,128.80259008391295,14.204204546564142,748.388427734375,135.5306396484375,163.51583862304688
-43.53701400756836,177.4496307373047,-62.013519287109375,-23.321826934814453,147.32460021972656,144.21824645996094,668.338936371787,112.51399143441813,-84.09865430332138,698.6459350585938,95.057861328125,107.37008666992188
-16.783740997314453,181.09759521484375,-62.98900604248047,-3.3562469482421875,149.14794921875,147.0374298095703,1093.3239825097553,149.0810881012003,-39.86514337363769,954.6504516601562,84.5028076171875,130.87451171875
0.7710361480712891,183.57611083984375,-64.95116424560547,9.446924209594727,151.03640747070312,147.5260772705078,742.3471429859128,104.81015952676535,-82.9747096253559,636.1487426757812,89.3415756225586,23.671836853027344
26.167522430419922,187.01287841796875,-66.51637268066406,26.831520080566406,153.03236389160156,150.30699157714844,1126.8518540920195,152.4906979035586,-69.4488996421569,805.3268432617188,89.02383422851562,124.29476928710938
45.50414276123047,190.53480529785156,-70.42849731445312,40.75495529174805,155.02334594726562,153.55751037597656,861.1914948379999,156.85540815856075,-174.23357358871726,496.1724548339844,66.60506439208984,108.94029998779297
53.206512451171875,192.0718994140625,-74.10032653808594,47.245445251464844,156.79701232910156,156.16598510742188,346.3434008405602,69.11670369649073,-165.10682709497632,423.3318786621094,107.14562225341797,157.81593322753906
60.64723205566406,193.32693481445312,-76.91085815429688,52.71829605102539,158.1057586669922,158.8896026611328,335.32362569501856,56.55945166654419,-126.65947674057679,255.7338409423828,53.71444320678711,111.86731719970703
62.318695068359375,194.21707153320312,-78.04487609863281,54.564056396484375,159.1825408935547,160.43748474121094,75.36694336676737,40.13662471808493,-51.13332783227088,119.98991394042969,51.47671127319336,74.24629974365234
59.59612274169922,194.43772888183594,-78.97550201416016,53.70673370361328,159.8055877685547,161.76023864746094,-121.9851239573909,9.886574458098039,-41.696786730666645,-4.493915557861328,26.923303604125977,57.231163024902344
56.9463996887207,194.41409301757812,-79.63096618652344,52.438690185546875,160.01861572265625,162.52362060546875,-117.37133763189195,-1.0469671541359276,-29.034244387759827,-24.475135803222656,9.780512809753418,34.74058532714844
52.98799133300781,193.62432861328125,-79.62437438964844,50.255699157714844,159.49794006347656,162.59376525878906,-176.53777366269787,-35.222048137453385,0.2939820857718587,-75.51976013183594,-25.43264389038086,4.082289695739746
50.93815612792969,193.13272094726562,-79.66980743408203,48.49848175048828,159.04026794433594,162.7304229736328,-91.7179582840763,-21.996525033842772,-2.032859062892385,-53.349857330322266,-22.020700454711914,7.275392532348633
49.16024398803711,192.76979064941406,-79.67984008789062,46.99094009399414,158.28663635253906,162.7647705078125,-79.41440815883107,-16.21109061583411,-0.4481308421236463,-33.83047866821289,-32.74920654296875,2.125657320022583
47.93883514404297,192.2887420654297,-79.65379333496094,45.923587799072266,157.48477172851562,162.6920166015625,-57.40572644070198,-22.60909076652024,1.2241869548452087,-21.143856048583984,-39.81364822387695,-3.012650728225708
47.04157257080078,191.95838928222656,-79.76168060302734,45.052154541015625,156.75233459472656,162.7364959716797,-41.23554465465713,-15.182040742365643,-4.958181019348558,-9.422653198242188,-34.72174835205078,2.7447383403778076
46.45037841796875,192.4187469482422,-80.25028991699219,44.317230224609375,156.3103485107422,163.05868530273438,-27.523573943792144,21.432363971252926,-22.747644776449306,-1.2633552551269531,-19.86321449279785,15.29128646850586
45.37060546875,196.69784545898438,-82.56173706054688,43.38904571533203,156.67489624023438,164.17294311523438,-50.258099967380986,199.17090984614333,-107.58645296137547,-11.857505798339844,17.561664581298828,53.5082893371582
43.496009826660156,198.9605712890625,-87.03721618652344,41.334964752197266,158.28855895996094,166.44139099121094,-87.11261194755207,105.14905334974173,-207.97587897191988,-54.55344772338867,68.40919494628906,96.4251937866211
37.14210891723633,190.48829650878906,-100.02531433105469,36.56971740722656,161.27792358398438,170.36611938476562,-292.38880462991074,-389.8704639580101,-597.6760646775365,-164.05706787109375,123.37555694580078,162.25985717773438
